objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,z,zErr,zWarning,class,subClass,photoZ,photoErr
1237679321788711060,3,19.48987,0.05876768,18.68263,0.01225844,17.94633,0.009141961,17.49898,0.008613634,17.28366,0.02075172,0.142346,4.719992E-05,0,QSO,STARBURST BROADLINE,0.192688,0.03017
1237657584950706349,3,19.53348,0.03385603,19.25887,0.01212011,18.91628,0.01156977,18.67352,0.01238649,18.55482,0.03323328,1.545352,0.0003004567,0,QSO,BROADLINE,0.263602,0.066792
1237662225129144402,3,19.27941,0.03282163,18.02342,0.006279425,17.18375,0.004915266,16.87082,0.004843693,16.76853,0.01150849,0.205223,1.595862E-05,0,QSO,BROADLINE,0.122559,0.040927
1237664092901409117,3,20.59197,0.06834441,20.23577,0.02368181,20.02901,0.02616737,19.72206,0.02972506,19.456,0.07693108,0.7532091,0.0001358701,0,QSO,BROADLINE,0.611416,0.188789
1237658493871325363,3,18.34373,0.02577038,17.89635,0.00770854,17.21091,0.00615506,16.70887,0.005936617,16.47926,0.01423886,0.151461,3.538066E-05,0,QSO,STARBURST BROADLINE,0.159644,0.03145
1237657070088814694,3,19.11759,0.0275759,19.0193,0.01084649,18.69082,0.01055322,18.57066,0.01198928,18.20469,0.02634702,0.2747949,5.952022E-05,0,QSO,STARBURST BROADLINE,0.345605,0.056666
1237663917882802416,3,19.58593,0.08012092,18.58982,0.01409422,17.60645,0.009104549,16.96753,0.008274407,16.82196,0.02189555,0.1158221,1.725175E-05,0,QSO,STARBURST BROADLINE,0.151851,0.036031
1237655109456363712,3,19.31371,0.03110349,18.98363,0.01091731,18.55181,0.009876609,18.43749,0.01197208,17.95164,0.02525098,0.3261871,3.093923E-05,0,QSO,STARBURST BROADLINE,0.303232,0.04857
1237661069262782584,3,19.02603,0.0336393,18.37323,0.009211816,17.61064,0.007143033,17.17038,0.007677716,16.88854,0.02023068,0.2168424,2.627081E-05,0,QSO,STARBURST BROADLINE,0.194738,0.03345
1237651752397766824,3,19.26245,0.02971745,18.9377,0.01090903,18.92492,0.01260226,18.66232,0.01408823,18.41463,0.04169343,0.4806073,8.666018E-05,0,QSO,BROADLINE,0.534491,0.110299
1237652601183994087,3,20.01642,0.07796146,19.4417,0.01983114,18.76409,0.01457911,18.38715,0.01482956,18.16385,0.0408137,0.2423528,7.989479E-05,0,QSO,STARFORMING,0.234755,0.031324
1237661387068145933,3,21.13564,0.09151302,20.4833,0.0249016,20.52507,0.03440091,20.04445,0.02956622,19.87776,0.08666475,0.5266037,2.729391E-05,0,QSO,AGN BROADLINE,0.673059,0.223525
1237655108358898057,3,20.25689,0.09422833,18.3702,0.01018708,17.31935,0.006431857,16.90214,0.005961035,16.67232,0.0152661,0.152491,4.533839E-05,0,QSO,AGN BROADLINE,0.176574,0.033398
