objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,z,zErr,zWarning,class,subClass
1237680333255999526,6,18.43464,0.01843042,17.56318,0.005744182,17.19061,0.005216192,17.02261,0.005858561,16.95481,0.01070355,-0.0007984564,1.196549E-05,0,STAR,F3/F5V (30743)
1237657776608510033,6,18.83057,0.02075715,17.73148,0.00559653,17.69786,0.006103062,17.73191,0.007432314,17.74018,0.01816328,-0.0001295474,1.030579E-05,0,STAR,A0
1237657608571519253,6,20.50799,0.06355713,19.70893,0.01531233,19.36047,0.01408685,19.19437,0.01577655,19.23084,0.0443638,-0.0005716662,0.09392139,0,STAR,CV
1237671129121751269,6,19.34736,0.02750058,18.3216,0.007109059,17.92105,0.006439033,17.77186,0.007206574,17.68657,0.01471441,0.001032678,1.25333E-05,0,STAR,F5
1237674461491364238,6,20.11549,0.05645023,17.77678,0.005892743,16.4525,0.004236129,15.91658,0.004141719,15.64746,0.006318836,0.0001799483,8.380985E-06,0,STAR,K7
1237673472566755629,6,19.52041,0.0672068,18.43301,0.01168135,17.98159,0.009588776,17.85946,0.01015796,17.8036,0.02212528,-5.422193E-05,1.838079E-05,0,STAR,F9
1237678617400705701,6,19.82173,0.03943311,18.97482,0.01018724,18.73354,0.009772557,18.65566,0.01134,18.65536,0.03038354,-0.0007792138,2.305736E-05,0,STAR,F3/F5V (30743)
1237671767466967305,6,19.51976,0.03353216,18.43131,0.007736674,17.98753,0.006965764,17.8334,0.007594401,17.83199,0.01979319,-0.0003891914,1.273185E-05,0,STAR,F9
1237658298449461612,6,19.76209,0.03721103,18.26126,0.007146508,17.72648,0.006325817,17.566,0.006790651,17.51278,0.0145497,7.529369E-05,8.252245E-06,0,STAR,F9
1237670014582325396,6,20.01297,0.04898721,19.00628,0.01070301,18.66716,0.01004773,18.5204,0.01117965,18.44995,0.03083924,-0.0004169538,2.300885E-05,0,STAR,F5
1237667430631669819,6,18.48924,0.01735609,17.08692,0.004838557,16.53457,0.004902037,16.3115,0.005532342,16.20716,0.008517889,0.0002024368,8.659003E-06,0,STAR,F9
